Usuario,ID del tweet,Contenido
JERobledo,1715868648005415299,El audio y la evidencia que pondrían a tambalear a embajador de Colombia en México
JERobledo,1715853892259381619,Qué hacer con las altas tarifas de los servicios públicos de Bogotá.
JERobledo,1715819246016778276,RT @JERobledo: Las bodegas petristas me agreden y descalifican por el “crimen” de tener 73 años.
JERobledo,1715717709764141090,Las bodegas petristas me agreden y descalifican por el “crimen” de tener 73 años.
JERobledo,1715783319844004301,"Asistí al lanzamiento del más reciente libro de Eduardo Sarmiento Palacio, vencedor en el debate con los economistas neoliberales de Colombia, quienes mantienen su vigencia no por la fuerza de sus argumentos sino por la fuerza de los poderes globales que nos imponen sus intereses https://t.co/QQTq4AU0ul"
JERobledo,1717368108464181462,"A quienes me atacan por viejo les digo: si es para subir una nevera a un quinto piso seguramente no seré el indicado pero para llegar a la Alcaldía de Bogotá tengo toda la experiencia, la capacidad intelectual y de trabajo para hacerlo de la mejor manera. 💜💪🏻. Condenar a alguien como si fuera lo peor por ser una persona mayor es una estupidez."
JERobledo,1715472779527479597,"RT @¡Bogotá necesita T.I.E.M.P.O! 👋🏻 Por eso en nuestra Alcaldía todas y todos tendrán la oportunidad de soñar, estudiar, trabajar, comer y vivir mejor gracias a las políticas públicas que implementaremos y que nos permitirán disfrutar de nuestra ciudad. 🌆"
JERobledo,1715355646881661125,"¡Bogotá necesita T.I.E.M.P.O! 👋🏻 Por eso en nuestra Alcaldía todas y todos tendrán la oportunidad de soñar, estudiar, trabajar, comer y vivir mejor gracias a las políticas públicas que implementaremos y que nos permitirán disfrutar de nuestra ciudad. 🌆"
JERobledo,1715472753749274773,RT @En nuestra alcaldía vamos a enfrentar a la inseguridad usando la tecnología y aumentando el pie de fuerza en la ciudad. Vamos a atender las causas sociales que son caldo de cultivo para la criminalidad👮🏻‍♀️🚓  ¡Con un gran trabajo en equipo vamos a darle garantías y oportunidades a jóvenes para que no elijan el camino del delito!
JERobledo,1715419242122596861,En nuestra alcaldía vamos a enfrentar a la inseguridad usando la tecnología y aumentando el pie de fuerza en la ciudad. Vamos a atender las causas sociales que son caldo de cultivo para la criminalidad👮🏻‍♀️🚓  ¡Con un gran trabajo en equipo vamos a darle garantías y oportunidades a jóvenes para que no elijan el camino del delito!
JERobledo,1715472649868951935,"En Bogotá tenemos algunas instituciones educativas que si no las financia la Alcaldía, no las financia nadie."
JERobledo,1715423336165978185,RT @Tenemos buenas noticias 👏🏻hemos habilitado un nuevo canal de participación a través de WhatsApp para que las y los ciudadanos conozcan al detalle cada una de mis propuestas a la Alcaldía de Bogotá.  Únete aquí: https://t.co/9ZYKc3elIj #EstoyConRobledo📷💜 https://t.co/UsS9VN58Mn
